ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer
1167630,"Action, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2022'}",0.0
1172620,"Action, Adventure","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '3 Jun, 2020'}",1.0
1180380,"Action, Indie, Massively Multiplayer, RPG, Free to Play, Early Access","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Remote Play on Tablet","{'coming_soon': False, 'date': '27 Nov, 2019'}",1.0
359550,Aktion,"Einzelspieler, Mehrspieler, PvP, Online-PvP, Koop, Online-Koop, Volle Controllerunterstützung, Steam-Sammelkarten, Käufe im Spiel, Remote Play auf Smartphones, Remote Play auf Tablets","{'coming_soon': False, 'date': '1 Dec, 2015'}",0.0
1131720,"Action, Casual, Massively Multiplayer, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Nov, 2022'}",1.0
1238840,"Action, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, HDR available","{'coming_soon': False, 'date': '11 Jun, 2020'}",1.0
952060,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, HDR available, Family Sharing","{'coming_soon': False, 'date': '2/abr./2020'}",1.0
952070,Action,"Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': ''}",1.0
1262350,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2022'}",0.0
203160,"Action, Adventure","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '4 Mar, 2013'}",1.0
1274570,Indie,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Jan, 2021'}",1.0
1293230,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '29 May, 2020'}",1.0
1151340,RPG,"マルチプレイヤー, MMO, PvP, オンラインPvP, 協力, 協力プレイ（オンライン）, Steam実績, アプリ内購入, 部分的コントローラサポート, タブレットでRemote Play, ファミリーシェアリング","{'coming_soon': False, 'date': '14 Apr, 2020'}",0.0
1361210,"Action, Adventure, Indie","Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '30 Nov, 2022'}",1.0
1418630,"Action, Adventure, Indie","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2022'}",1.0
1435790,"Adventure, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '19 Oct, 2021'}",1.0
1455840,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2022'}",0.0
1477830,"Action, Education, Software Training, Utilities, Video Production",,"{'coming_soon': False, 'date': '5 Jan, 2021'}",
824270,"Action, Indie, Simulation","Single-player, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '3 Apr, 2018'}",0.0
43110,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '16 Mar, 2010'}",0.0
1593310,"Adventure, Casual, Indie",Single-player,"{'coming_soon': False, 'date': '15 Jul, 2021'}",0.0
534380,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '3 Feb, 2022'}",1.0
1797880,"Action, Massively Multiplayer, Free to Play","Multi-player, PvP, Online PvP, In-App Purchases","{'coming_soon': False, 'date': '1 Sep, 2022'}",1.0
1850740,"Adventure, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Jul, 2022'}",1.0
1519310,"Action, Adventure, Casual, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing","{'coming_soon': False, 'date': '28 Jul, 2022'}",1.0
70,Action,"Single-player, Multi-player, PvP, Online PvP, Full controller support, Steam Cloud, Valve Anti-Cheat enabled, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Nov, 1998'}",1.0
400,Action,"Single-player, Steam Achievements, Full controller support, Captions available, Includes level editor, Includes Source SDK, Commentary available, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2007'}",0.0
33910,,,,
33930,"Action, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Captions available, Partial Controller Support, Includes level editor","{'coming_soon': False, 'date': '29 Jun, 2010'}",1.0
219540,,,,
70600,Strategy,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Sep, 2011'}",1.0
24240,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '20 Oct, 2011'}",1.0
217200,Strategy,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Family Sharing","{'coming_soon': False, 'date': '19 Mar, 2013'}",1.0
17080,"Action, Free to Play","Multi-player, Co-op","{'coming_soon': False, 'date': '27 Jun, 2012'}",1.0
51100,,,,
248570,"Action, Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Includes level editor","{'coming_soon': False, 'date': '16 May, 2014'}",1.0
265630,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Includes Source SDK, Remote Play Together","{'coming_soon': False, 'date': '9 May, 2014'}",1.0
224580,"Action, Simulation, Strategy","Multi-player, Co-op, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '21 Feb, 2013'}",1.0
244210,"Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, VR Supported, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '19 Dec, 2014'}",1.0
206420,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '19 Aug, 2013'}",1.0
268850,Utilities,"Single-player, Steam Achievements","{'coming_soon': False, 'date': '16 Jul, 2014'}",0.0
228380,"Action, Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Jun, 2018'}",1.0
272860,,,,
298240,"Action, Casual, Indie, Simulation, Free to Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases","{'coming_soon': False, 'date': '22 Dec, 2015'}",1.0
301520,"Action, Free to Play, Indie, Massively Multiplayer, RPG, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases","{'coming_soon': False, 'date': '24 Aug, 2017'}",1.0
306020,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Nov, 2014'}",1.0
291480,"Action, Massively Multiplayer, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases","{'coming_soon': False, 'date': '1 Jul, 2014'}",1.0
227940,"Action, Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Stats, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2016'}",1.0
255710,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '10 Mar, 2015'}",0.0
373330,"Adventure, Free to Play","Single-player, VR Supported, VR Support, Partial Controller Support","{'coming_soon': False, 'date': '26 Jun, 2015'}",0.0
380840,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Includes level editor","{'coming_soon': False, 'date': '24 Aug, 2015'}",1.0
389730,"Action, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1/jun./2017'}",1.0
208650,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '23 Jun, 2015'}",0.0
310950,Action,"Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '15/fev./2016'}",1.0
431240,"Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '19 May, 2020'}",1.0
444640,"Action, Free to Play, Strategy","Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Leaderboards","{'coming_soon': False, 'date': '20 Apr, 2016'}",0.0
460930,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '6 Mar, 2017'}",1.0
479130,Utilities,Stats,"{'coming_soon': False, 'date': '8 Jul, 2016'}",0.0
582500,"Action, Adventure, Indie, Free to Play","Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud","{'coming_soon': False, 'date': '3 Feb, 2017'}",1.0
584210,,,,
506540,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, Online PvP, Family Sharing","{'coming_soon': False, 'date': '29 Mar, 2017'}",1.0
641990,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2017'}",1.0
648800,"Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 Jun, 2022'}",1.0
378860,Racing,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, VR Supported, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '21 Sep, 2017'}",1.0
677160,"Adventure, Casual, Indie","Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2018'}",1.0
690790,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, VR Supported, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '25 Feb, 2019'}",1.0
791930,"Casual, Free to Play, Indie","Multi-player, PvP, Online PvP, Partial Controller Support","{'coming_soon': False, 'date': '12 Feb, 2018'}",1.0
815370,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '5 Sep, 2019'}",1.0
552520,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Trading Cards, Captions available, In-App Purchases, Partial Controller Support, Includes level editor","{'coming_soon': False, 'date': '26 Mar, 2018'}",1.0
865360,"Adventure, Casual, Indie","Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2019'}",1.0
868270,"Action, Free to Play, Massively Multiplayer","Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '8 Jun, 2022'}",1.0
646910,"Action, Massively Multiplayer, Racing","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet","{'coming_soon': False, 'date': '28 Jun, 2018'}",1.0
960090,Strategy,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2018'}",1.0
976310,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, HDR available, Family Sharing","{'coming_soon': False, 'date': '23 Apr, 2019'}",1.0
