Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas
3796,851850,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2020'}",2020-01-16 00:00:00,1539,1.0,1406
3797,428660,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2019'}",2019-10-10 00:00:00,1637,0.0,3
3798,1157390,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '26 Apr, 2022'}",2022-04-26 00:00:00,708,1.0,133
3799,1171690,"Action, Adventure, Casual, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support","{'coming_soon': False, 'date': '17 Aug, 2023'}",2023-08-17 00:00:00,230,1.0,24
3800,1089090,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2020'}",2020-03-26 00:00:00,1469,1.0,650
3801,1307660,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2023'}",2023-03-30 00:00:00,370,0.0,0
3802,1450180,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2021'}",2021-10-06 00:00:00,910,1.0,0
3803,1493640,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Feb, 2024'}",2024-02-12 00:00:00,51,0.0,259
3804,1531430,"Action, Sports, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats","{'coming_soon': False, 'date': '5 Dec, 2022'}",2022-12-05 00:00:00,485,1.0,85
3805,1571440,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '15 Apr, 2021'}",2021-04-15 00:00:00,1084,1.0,45
3806,597820,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '25 May, 2021'}",2021-05-25 00:00:00,1044,0.0,43
3807,1592290,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2023'}",2023-02-13 00:00:00,415,1.0,6
3808,1641960,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2023'}",2023-06-22 00:00:00,286,0.0,324
3809,1648610,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '2 Sep, 2021'}",2021-09-02 00:00:00,944,1.0,0
3810,1649240,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Feb, 2023'}",2023-02-15 00:00:00,413,1.0,114
3811,1715730,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2022'}",2022-09-15 00:00:00,566,1.0,9
3812,1726730,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '3 Sep, 2021'}",2021-09-03 00:00:00,943,0.0,0
3813,377300,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2021'}",2021-12-07 00:00:00,848,1.0,2
3814,1813170,"Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2023'}",2023-07-14 00:00:00,264,1.0,22
3815,1680880,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Jan 24, 2023'}",-1,2457,0.0,42
3816,1475810,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, HDR available, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2022'}",2022-03-24 00:00:00,741,0.0,254
3817,1892370,"Action, Casual, Indie, Racing, Free to Play","Single-player, Steam Achievements, Steam Cloud","{'coming_soon': False, 'date': '15 Sep, 2022'}",2022-09-15 00:00:00,566,0.0,7
3818,1928980,"Action, Adventure, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '20 Feb, 2024'}",2024-02-20 00:00:00,43,1.0,1320
3819,1929610,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Sep, 2023'}",2023-09-25 00:00:00,191,1.0,599
3820,1916310,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Jan, 2024'}",2024-01-23 00:00:00,71,1.0,9
3821,1029690,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 May, 2022'}",2022-05-25 00:00:00,679,1.0,1002
3822,1544020,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2022'}",2022-12-01 00:00:00,489,0.0,229
3823,1065310,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2022'}",2022-11-21 00:00:00,499,1.0,28
3824,1938010,"Action, Adventure","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support","{'coming_soon': False, 'date': '16 Feb, 2023'}",2023-02-16 00:00:00,412,1.0,48
3825,2141730,"Action, Adventure, Casual, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2022'}",2022-10-18 00:00:00,533,1.0,15
3826,2009100,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud","{'coming_soon': False, 'date': '21 Aug, 2023'}",2023-08-21 00:00:00,226,0.0,19
3827,2201710,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '17 Jan, 2024'}",2024-01-17 00:00:00,77,0.0,81
3828,2239150,"Action, Indie, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Aug, 2023'}",2023-08-02 00:00:00,245,0.0,558
3829,2242760,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Captions available, Family Sharing","{'coming_soon': False, 'date': '13 Jan, 2023'}",2023-01-13 00:00:00,446,1.0,15
3830,1282100,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Jul, 2023'}",2023-07-25 00:00:00,253,1.0,1695
3831,1501750,"Action, Adventure, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2023'}",2023-10-13 00:00:00,173,1.0,325
3832,315210,Action,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, HDR available, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2024'}",2024-02-02 00:00:00,61,1.0,681
3833,1458140,"Action, Adventure, Indie, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '21 Feb, 2024'}",2024-02-21 00:00:00,42,0.0,819
3834,578650,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2020'}",2020-10-23 00:00:00,1258,0.0,126
3835,617830,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, SteamVR Collectibles, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '25 May, 2017'}",2017-05-25 00:00:00,2505,0.0,24
3836,753420,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Feb, 2018'}",2018-02-14 00:00:00,2240,0.0,107
3837,774181,"Indie, Early Access","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Feb, 2021'}",2021-02-26 00:00:00,1132,1.0,71
3838,742120,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2018'}",2018-09-04 00:00:00,2038,0.0,30
3839,585710,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 May, 2019'}",2019-05-10 00:00:00,1790,1.0,16
3840,1149460,"Action, Adventure, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2021'}",2021-12-03 00:00:00,852,1.0,1041
3841,1404850,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Jan, 2023'}",2023-01-06 00:00:00,453,0.0,357
3842,2289970,"Casual, Free to Play, Strategy","Multi-player, Co-op, Online Co-op, Steam Achievements","{'coming_soon': False, 'date': '25 Feb, 2023'}",2023-02-25 00:00:00,403,1.0,37
3843,1272080,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '21 Sep, 2023'}",2023-09-21 00:00:00,195,1.0,198
3844,2600,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '22 Mar, 2007'}",2007-03-22 00:00:00,6222,0.0,51
3845,371660,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '29 Feb, 2016'}",2016-02-29 00:00:00,2956,0.0,189
3846,523660,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2020'}",2020-04-27 00:00:00,1437,1.0,12
3847,699130,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Sep, 2021'}",2021-09-21 00:00:00,925,1.0,1140
3848,750050,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 May, 2019'}",2019-05-10 00:00:00,1790,1.0,4
3849,1919590,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Sep, 2022'}",2022-09-08 00:00:00,573,1.0,6058
3850,41300,"Action, Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Stats, Includes level editor","{'coming_soon': False, 'date': '4 Dec, 2009'}",2009-12-04 00:00:00,5234,1.0,11
3851,1548850,"Action, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2023'}",2023-06-22 00:00:00,286,1.0,159
3852,1850570,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, HDR available, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2022'}",2022-03-30 00:00:00,735,0.0,1239
3853,15000,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '13 May, 2008'}",2008-05-13 00:00:00,5804,1.0,1
3854,212580,,,,-1,2457,,0
3855,262810,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2017'}",2017-12-08 00:00:00,2308,0.0,0
3856,269170,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2016'}",2016-06-01 00:00:00,2863,1.0,0
3857,277390,"Action, Indie, Sports","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Jul, 2016'}",2016-07-12 00:00:00,2822,1.0,2
3858,286000,"Action, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Sep, 2017'}",2017-09-12 00:00:00,2395,1.0,4
3859,299480,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2016'}",2016-04-21 00:00:00,2904,1.0,0
3860,317410,"Action, Indie, Free to Play","Single-player, Full controller support, Steam Cloud","{'coming_soon': False, 'date': '15 Sep, 2014'}",2014-09-15 00:00:00,3488,0.0,0
3861,690040,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2020'}",2020-07-16 00:00:00,1357,0.0,34
3862,337480,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2015'}",2015-12-07 00:00:00,3040,1.0,0
3863,351920,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2016'}",2016-10-18 00:00:00,2724,0.0,7
3864,353360,"Free to Play, Indie",Single-player,"{'coming_soon': False, 'date': '27 Feb, 2015'}",2015-02-27 00:00:00,3323,0.0,0
3865,347290,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Jan, 2017'}",2017-01-13 00:00:00,2637,0.0,0
3866,385710,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '5 Aug, 2015'}",2015-08-05 00:00:00,3164,0.0,0
3867,390720,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '12 Jul, 2016'}",2016-07-12 00:00:00,2822,0.0,1
3868,392190,"Indie, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '1 Apr, 2016'}",2016-04-01 00:00:00,2924,0.0,0
