ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas
262770,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '10 Jan, 2014'}",0.0,0
262920,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': 'Sep 2014'}",1.0,0
263320,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2014'}",0.0,0
263520,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Sep, 2014'}",0.0,0
263560,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '22 Jan, 2014'}",0.0,0
263960,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Aug, 2014'}",1.0,0
264000,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Stats, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2015'}",1.0,0
264560,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '10 Jul, 2014'}",0.0,4
265790,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Aug, 2014'}",0.0,1
244410,"Indie, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 May, 2014'}",1.0,4
268320,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '9 Mar, 2015'}",0.0,0
269270,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '7 Feb, 2014'}",0.0,0
271970,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Feb, 2016'}",0.0,2
257970,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Jan, 2014'}",0.0,2
277470,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2014'}",0.0,0
278530,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Mar, 2014'}",0.0,1
279140,"Indie, Simulation, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2015'}",1.0,2
284390,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '20 May, 2014'}",0.0,7
284750,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2014'}",0.0,15
284810,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2015'}",0.0,0
284910,"Action, RPG, Early Access","Multi-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Feb, 2015'}",1.0,0
286810,"Action, Racing","Single-player, Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2014'}",1.0,1
287840,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '17 Sep, 2015'}",0.0,0
290280,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '14 Apr, 2014'}",0.0,0
291130,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 May, 2014'}",0.0,0
291270,"Action, Casual, Indie","Single-player, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '22 Apr, 2014'}",0.0,0
300320,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Jun, 2014'}",0.0,0
301380,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '2 Sep, 2014'}",0.0,0
276890,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Apr, 2014'}",0.0,5
306950,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2014'}",0.0,0
310080,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2014'}",0.0,9
312230,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2015'}",0.0,0
312630,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2014'}",0.0,1
313080,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}",0.0,1
313130,Indie,"Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '15 Dec, 2014'}",0.0,0
316140,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2014'}",0.0,0
316720,Casual,"Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '12 Sep, 2014'}",0.0,0
317610,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2014'}",0.0,0
319230,"Adventure, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2014'}",0.0,0
319320,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Sep, 2014'}",0.0,2
320540,"Action, Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2015'}",1.0,0
320760,Adventure,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '12 Feb, 2015'}",0.0,1
320790,"Action, Indie","Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2014'}",1.0,0
323450,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2015'}",0.0,0
297120,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '18 Sep, 2014'}",0.0,1
324420,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '10 Nov, 2014'}",1.0,0
324730,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Aug, 2015'}",0.0,0
325870,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '16 Dec, 2014'}",0.0,0
327260,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2014'}",0.0,0
328270,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Nov, 2014'}",0.0,1
330660,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '15 May, 2015'}",0.0,0
330820,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2015'}",0.0,1
330990,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2014'}",0.0,4
331760,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2015'}",0.0,0
331980,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2014'}",0.0,1
332710,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2014'}",0.0,0
333490,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2015'}",0.0,0
334620,"Action, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2015'}",1.0,0
334850,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2015'}",0.0,0
335450,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 May, 2015'}",0.0,0
335460,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 May, 2015'}",0.0,0
335690,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '8 Jan, 2015'}",0.0,0
335900,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Dec, 2014'}",0.0,0
336110,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2015'}",0.0,0
337040,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2014'}",0.0,0
337630,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Mar, 2015'}",0.0,0
339860,"Adventure, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '27 Feb, 2015'}",1.0,0
333760,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Jan, 2015'}",0.0,0
340800,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2015'}",0.0,0
341120,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2015'}",0.0,1
341150,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Mar, 2015'}",1.0,1
341390,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2015'}",0.0,2
341680,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2015'}",0.0,0
341730,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Mar, 2015'}",0.0,0
310740,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 May, 2015'}",0.0,0
342280,"Action, Adventure, Indie, Massively Multiplayer","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2015'}",1.0,0
342300,"Action, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2015'}",1.0,1
342610,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2015'}",1.0,5
343090,"Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '3 Jun, 2015'}",0.0,0
335660,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2015'}",0.0,0
343800,"Adventure, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2015'}",0.0,1
345540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Feb, 2015'}",0.0,0
345860,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '23 Jan, 2015'}",0.0,0
