ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas
327260,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '22 Oct, 2014'}",0,0,999,0,
328270,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '18 Nov, 2014'}",0,1,499,0,
330660,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","{'date': '15 May, 2015'}",0,0,99,0,
330820,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '6 Oct, 2015'}",0,1,999,0,
330990,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '4 Dec, 2014'}",0,4,374,0,
331760,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'date': '29 Jan, 2015'}",0,0,599,0,
331980,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '11 Dec, 2014'}",0,1,799,0,
332710,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '3 Dec, 2014'}",0,0,399,0,
333490,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '9 Jul, 2015'}",0,0,999,0,
334620,"Action, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play Together, Family Sharing","{'date': '12 Mar, 2015'}",1,0,499,0,
334850,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '26 Mar, 2015'}",0,0,199,0,
335450,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '12 May, 2015'}",0,0,499,0,
335460,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '12 May, 2015'}",0,0,499,0,
335690,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '8 Jan, 2015'}",0,0,999,0,
335900,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '9 Dec, 2014'}",0,0,199,0,
336110,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'date': '12 Mar, 2015'}",0,0,499,0,
337040,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '8 Dec, 2014'}",0,0,999,0,
337630,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '17 Mar, 2015'}",0,0,299,0,
339860,"Adventure, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'date': '27 Feb, 2015'}",1,0,0,0,
333760,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '2 Jan, 2015'}",0,0,399,0,
340800,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'date': '9 Jan, 2015'}",0,0,399,0,
341120,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '24 Mar, 2015'}",0,1,399,0,
341150,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing","{'date': '27 Mar, 2015'}",1,1,2499,0,
341390,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '2 Feb, 2015'}",0,2,499,0,
341680,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '1 Jun, 2015'}",0,0,499,0,
341730,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '6 Mar, 2015'}",0,0,399,0,
310740,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '20 May, 2015'}",0,0,1799,0,
342280,"Action, Adventure, Indie, Massively Multiplayer","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing","{'date': '7 Dec, 2015'}",1,0,0,0,
342300,"Action, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Family Sharing","{'date': '13 Mar, 2015'}",1,1,699,0,
342610,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","{'date': '16 Jan, 2015'}",1,5,999,0,
343090,"Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'date': '3 Jun, 2015'}",0,0,799,0,
335660,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '29 Jan, 2015'}",0,0,699,0,
343800,"Adventure, Indie","Single-player, Family Sharing","{'date': '26 Jan, 2015'}",0,1,299,0,
345540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '19 Feb, 2015'}",0,0,699,0,
345860,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '23 Jan, 2015'}",0,0,999,0,
346080,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '2 Feb, 2015'}",0,0,99,0,
294440,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '21 Aug, 2014'}",0,2,1499,0,
347030,,,,,0,0,0,
207370,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '2 Aug, 2012'}",0,0,0,0,
207380,Action,"Single-player, Steam Trading Cards, Family Sharing","{'date': '2 Aug, 2012'}",0,0,0,0,
348400,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '31 Mar, 2015'}",1,0,699,0,
348540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '22 Oct, 2015'}",0,0,1299,0,
349680,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '4 Jun, 2015'}",0,0,499,0,
350010,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 Feb, 2015'}",0,2,374,0,
346780,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '9 Apr, 2015'}",0,0,499,0,
349540,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards","{'date': '19 Feb, 2015'}",0,0,0,0,
351340,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '27 Feb, 2015'}",0,0,699,0,
351400,"Action, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '30 Mar, 2015'}",1,0,299,0,
352010,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '14 Aug, 2015'}",0,0,999,0,
352780,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '27 Mar, 2015'}",0,0,1199,0,
352960,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Commentary available, Family Sharing","{'date': '28 May, 2015'}",0,0,999,0,
353070,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing","{'date': '13 Mar, 2015'}",0,0,699,0,
353330,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '18 May, 2015'}",0,1,999,0,
354040,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '29 Sep, 2015'}",0,0,199,0,
348180,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '11 Mar, 2015'}",0,0,499,0,
354180,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '21 May, 2015'}",0,0,399,0,
354950,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 Apr, 2015'}",0,0,499,0,
355100,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Family Sharing","{'date': '1 Jun, 2015'}",0,0,499,0,
356540,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 May, 2015'}",0,0,599,0,
356550,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 Jun, 2015'}",0,0,899,0,
356560,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '30 Jul, 2015'}",0,0,1499,0,
356890,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '28 Aug, 2015'}",1,0,299,0,
334420,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '2 Apr, 2015'}",0,0,1499,0,
356380,"Adventure, Casual, Indie, Simulation","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '18 Mar, 2015'}",0,0,199,0,
357600,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'date': '27 Mar, 2015'}",0,0,199,0,
358770,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '8 May, 2015'}",0,0,499,0,
359040,"Adventure, Indie","Single-player, Steam Trading Cards, Captions available, Family Sharing","{'date': '6 May, 2015'}",0,0,499,0,
359560,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '2 Apr, 2015'}",0,0,99,0,
360390,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '6 Aug, 2015'}",0,0,499,0,
360730,"Indie, Massively Multiplayer, Strategy, Free to Play","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Leaderboards","{'date': '18 Dec, 2015'}",1,2,0,1,
360880,"Violent, Gore, Adventure, Indie, Simulation","Single-player, Family Sharing","{'date': '28 Jun, 2016'}",0,0,999,0,
361160,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '31 Aug, 2015'}",0,0,499,0,
361400,,,,,0,999,0,
363240,"Adventure, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '28 Aug, 2015'}",1,0,499,0,
363410,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '21 May, 2015'}",0,0,299,0,
363510,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '17 Aug, 2015'}",0,0,499,0,
363790,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '5 May, 2015'}",0,0,0,0,
363920,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '20 Apr, 2015'}",0,0,499,0,
364190,Indie,"Multi-player, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '1 Oct, 2015'}",1,0,499,0,
356170,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'date': '4 Jun, 2015'}",0,0,399,0,
364770,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '21 Apr, 2015'}",0,0,399,0,
365280,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '4 May, 2015'}",0,0,599,0,
365350,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '10 Jul, 2015'}",0,1,1199,0,
365680,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '13 Aug, 2015'}",1,0,1499,0,
366210,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '28 May, 2015'}",0,0,699,0,
293740,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '5 Aug, 2014'}",0,0,1499,0,
367000,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '25 May, 2015'}",0,0,599,0,
367020,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '19 Jan, 2016'}",0,0,0,0,
367240,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '15 Jun, 2018'}",0,0,1799,0,
367300,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,299,0,
367780,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications, Family Sharing",,0,0,499,0,
368140,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,999,0,
368590,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,
368700,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1,0,1000,0,
368790,,,,,0,1499,0,
368830,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,
368970,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,399,0,
369060,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,0,999,0,
369080,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,1,0,1899,0,
369420,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,4,1499,0,
369890,"Action, Adventure, Indie, RPG","Single-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,0,0,799,0,
370300,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,999,0,
370480,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1,0,101,0,
