ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados
1876890,"Adventure, Indie, RPG, Strategy","Single-player, Partial Controller Support, Steam Cloud, Family Sharing",,0,619,2499,0,-1,1398
1900340,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,2,299,0,-1,1398
1910790,"Indie, RPG, Early Access","Single-player, Partial Controller Support, Family Sharing",,0,1,999,0,-1,1398
2010370,"Casual, Strategy","Single-player, Family Sharing",,0,0,199,0,-1,1398
2094190,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,0,799,0,-1,1398
2095300,"Adventure, Indie, RPG","Single-player, Steam Achievements, In-App Purchases, Steam Cloud, Family Sharing",,0,20,999,1,-1,1398
2106840,"Adventure, RPG, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,22,1999,0,-1,1398
2124420,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,0,1000,0,-1,1398
2126870,Adventure,"Single-player, Steam Cloud, Family Sharing",,0,0,1999,0,-1,1398
2159730,RPG,"Single-player, Family Sharing",,0,1,2499,0,-1,1398
2161440,"Adventure, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,50,2499,0,-1,1398
2179300,"Adventure, Casual, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,0,1899,0,-1,1398
2187220,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,377,4999,0,-1,1398
2399220,Adventure,"Single-player, Steam Cloud, Family Sharing",,0,17,2499,0,-1,1398
2425410,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,1,2999,0,-1,1398
